"Species","ABAR/CHLH","AREB1/ABF2","ABCG25","ABA3","NCED3","PDS","ZEP(ABA1)","PSY","LUT5(CYP97A3)","GTG1(GPCR)","ABA2","PYR1","SnRK2.2","AAO3","CPK3","ABI1(PP2CgroupA)","DTX50","AGB1","CIPK","ABA4","GPA1","PYL1","AIT1","GCR2(GPCR)","COP1","PIF4","CHI","PHYB","FPT2","F3RhaT","F3H","STO/BBX24","F7GlcT","ANS","CHS","CYCB1;1","UVR8","A3Glc:2_XylT","DFR","A5GlcT","MYB13","PFG1/MYB12","F3:H","BIM1","SPA1","MYB73","F3AraT","BES1","CRY1","MKP1","FLS1","BGLU6","WRKY36","HY5","RUP1","CHIL","COR27","HYH","ATR","Fd3GlcT","F3Glc:2_XGlcT","BIC1","F7RhaT","OMT1","FLS3","LACS4","HUB2","SHN2","ABCG13","CYP86A4","ANL2","HOTHEAD","DCF","GPAT4","MYB41","SHN1","HUB1","CFL1","MYB106","GPAT6","NFXL2","ABCG11","CUS1","CYP86A8","DCR","LTPG2","BDG1","CD2","ABCG32","LACS1","LACS2","CYP77A6","LTPG1","MYB16","GPAT8","SHN3","HDG1","CYP77A4","CYP86A2","MAPKKK20","MPK3","SOS1","NHX1","SOS2","MKK4","SOS3","MPK6","AVP1","HKT1","DREB2C","HSFA1B","SGT1B","HSP90.2","PIF4","H2A.Z","SGT1A","HSP90.1","HSFA3","HSP70","HSFA7A","HSFA2","DREB2A","HSFA1A","HSFB1","MYB15","ZAT12/RHL41","RAP2.1","MPK3","SIZ1","CBF3","MKK2","MEKK1","CBF1","RAP2.7","ZAT10/STZ","SnRK2.6","MPK4","ICE1","HOS1","LOS2","CBF2","CRPK1","14-3-3λ","MKK4","CesA3","BGAL8","AXY8","XAX1","AGM1","CesA6","AtGUS2","TBG5","GALT2 ","PMR5","GH9A1","AXY3","XLT2","RGXT1","IRX9 ","QUA2","CGR3","GH43A","GMGT1","APSE","FUT4","RGGAT1","HPGT1","CslO(GT2)","BS1","CslC4","BXL1","CesA1","BGAL10","GAUT1","RRT1","MSR1","IRX10 ","CesA1","ADPG1","IRX8","ESK1","PL1_1","ARAD1","GAUT8","BG2","GALT29A","PARVUS","GSL5","SIA1","Tft1","CslA2","GUX1 ","RAY1","QUA3","IRX14","XT1","Bl1_6Gal","GlcAT14A","MAN1","MSR1","IRX7","IRX15","TBG4","CslD3","AGAL3","SlCel9C1","MAN2","GALT31A","XGD1","XAT","MOAT1","GXMT1","XTH31","GALS1","PME5","CslA1","FUT1","AGAL2","OsEgl1","AXY4","GH5BG"
"Csa",0,0,0.128205128205128,0,0,0,0.5,0,0.41025641025641,0,0.574468085106383,0,0.348837209302326,0,0.138888888888889,0.17948717948718,0.486486486486487,0,0.272727272727273,0,0,0,0.34,0,0,0,0,0,0.333333333333333,0.205128205128205,0.355555555555556,0,0.166666666666667,0.4,0,0,0,0.153846153846154,0.541666666666667,0.108695652173913,0,0,0.775510204081633,0,0,0,0.238095238095238,0,0,0,0.333333333333333,0.0833333333333333,0,0,0,0,0,0,0,0.216216216216216,0.125,0,0.142857142857143,0.722222222222222,0.325581395348837,0.2,0,0,0.128205128205128,0.297297297297297,0,0.538461538461538,0.529411764705882,0,0,0,0,0,0,0,0,0.128205128205128,0.365853658536585,0.351351351351351,0.413793103448276,0.333333333333333,0,0,0.113636363636364,0.2,0.2,0.738461538461539,0,0,0,0,0,0.741935483870968,0.394736842105263,0.24390243902439,0.282608695652174,0,0,0.261904761904762,0.13953488372093,0.142857142857143,0.276595744680851,0,0,0.0363636363636364,0,0,0,0,0.2,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0.02,0.282608695652174,0,0,0.121951219512195,0.153846153846154,0,0,0,0.340909090909091,0.288888888888889,0,0,0,0,0.457142857142857,0,0.13953488372093,0.466666666666667,0,0,0,0,0.466666666666667,0,0,0,0.205128205128205,0,0,0,0,0,0.0476190476190476,0,0,0.666666666666667,0.5,0,0,0,0.142857142857143,0.510204081632653,0,0.4,0.466666666666667,0,0.0434782608695652,0,0,0,0,0.15,0.0434782608695652,0.184210526315789,0,0,0.0434782608695652,0.26530612244898,0,0.05,0,0,0,0,0.1,0.142857142857143,0.0476190476190476,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0.466666666666667,0.5,0,0.333333333333333,0,0,0,0.189189189189189,0,0.428571428571429,0,0.176470588235294,0,0,0.5,0.26530612244898,0.205128205128205,0
"Trs",0,0,0.0930232558139535,0,0,0,0.5,0,0.575,0,0.46,0,0.5,0,0.342105263157895,0.380952380952381,0.526315789473684,0.1,0.465116279069767,0,0.25,0,0.361702127659574,0,0,0,0,0,0.538461538461538,0.276595744680851,0.377777777777778,0,0.230769230769231,0.30952380952381,0.142857142857143,0,0,0.133333333333333,0.583333333333333,0.155172413793103,0,0,0.829787234042553,0,0,0,0.244444444444444,0,0.5,0,0.333333333333333,0.476190476190476,0,0,0,0,0,0,0,0.276595744680851,0.133333333333333,0,0.05,0.555555555555556,0.340909090909091,0.272727272727273,0,0,0.0930232558139535,0.51219512195122,0,0.466666666666667,0.477272727272727,0,0,0,0,0,0,0,0,0.0952380952380952,0.341463414634146,0.4,0.51063829787234,0.4,0.333333333333333,0,0.0975609756097561,0.272727272727273,0.272727272727273,0.852459016393443,0.333333333333333,0,0,0,0,0.840579710144927,0.555555555555556,0.511111111111111,0.488888888888889,0,0,0.444444444444444,0.444444444444444,0.5,0.5,0,0,0.0178571428571429,0,0,0,0,0.272727272727273,0,0,0,0.307692307692308,0,0,0.0338983050847458,0,0,0,0,0,0.488888888888889,0,0,0.452380952380952,0.465116279069767,0,0,0,0.48780487804878,0.5,0,0,0,0,0.5,0,0.444444444444444,0.5,0.178571428571429,0,0,0,0.5,0.384615384615385,0.178571428571429,0,0.138888888888889,0.111111111111111,0,0,0,0,0.3,0,0,0.666666666666667,0.6,0,0,0,0.5,0.531914893617021,0.2,0.25,0.5,0.178571428571429,0,0.0967741935483871,0.125,0,0,0.641791044776119,0,0.138888888888889,0.2,0,0,0.225,0,0,0,0,0.2,0.2,0,0.428571428571429,0.3,0,0.666666666666667,0,0,0,0.130434782608696,0,0,0.178571428571429,0.5,0.5,0.111111111111111,0,0,0,0,0.142857142857143,0,0.433333333333333,0,0.5,0,0,0.5,0.230769230769231,0.138888888888889,0
"Jrr",0,0,0.120689655172414,0,0,0,0.7,0,0.475409836065574,0,0.4,0,0.3,0,0.163934426229508,0.254237288135593,0.344827586206897,0,0.279411764705882,0,0,0,0.133333333333333,0,0,0,0,0,0.75,0.121212121212121,0.27536231884058,0,0.108108108108108,0.289855072463768,0.2,0.0625,0,0.0833333333333333,0.34375,0.137931034482759,0,0,0.65979381443299,0,0,0,0.126984126984127,0,0,0,0.27536231884058,0.291666666666667,0,0,0,0,0,0,0,0.133333333333333,0.0909090909090909,0,0.0365853658536585,0.486486486486487,0.301587301587302,0.229166666666667,0,0,0.120689655172414,0.471428571428571,0,0,0.366197183098592,0,0,0,0,0,0,0,0,0.12280701754386,0.550724637681159,0.415384615384615,0.403508771929825,0.714285714285714,0,0,0.127272727272727,0.229166666666667,0.239130434782609,0.612903225806452,0,0,0,0,0,0.644444444444444,0.432432432432432,0.317460317460317,0.26984126984127,0,0.2,0.285714285714286,0.298507462686567,0.111111111111111,0.26984126984127,0,0,0.0142857142857143,0,0,0,0,0.25,0,0,0,0.439024390243902,0,0,0.0666666666666667,0,0,0,0,0,0.26984126984127,0,0,0.333333333333333,0.34375,0,0,0,0.309859154929577,0.262295081967213,0.05,0,0,0,0.273972602739726,0,0.298507462686567,0.30952380952381,0.291666666666667,0,0,0,0.295454545454545,0,0.291666666666667,0,0.233333333333333,0.166666666666667,0,0.0909090909090909,0,0,0.0833333333333333,0,0,0,0,0,0,0,0.4,0.475409836065574,0.166666666666667,0.541666666666667,0.30952380952381,0.291666666666667,0.0625,0.102564102564103,0.0625,0.157894736842105,0,0.407407407407407,0.0625,0.220338983050847,0,0.157894736842105,0.0625,0.193548387096774,0,0.0645161290322581,0,0,0.181818181818182,0.166666666666667,0.111111111111111,0,0.0833333333333333,0,0,0,0,0,0.0909090909090909,0.162162162162162,0,0.291666666666667,0.27906976744186,0,0.166666666666667,0,0,0.153846153846154,0,0.220338983050847,0,0.212121212121212,0,0.358208955223881,0,0,0,0.193548387096774,0.220338983050847,0.6
"Cip",0,0,0.185185185185185,0,0.3,0,0.818181818181818,0,0.53125,0,0.657534246575342,0,0.365079365079365,0,0.413793103448276,0.385964912280702,0.303571428571429,0,0.409090909090909,1,0.111111111111111,0,0.229508196721311,0,0,0,0,0,0.692307692307692,0.253164556962025,0.376623376623377,0,0.166666666666667,0.4,0,0.161290322580645,0,0.141025641025641,0.666666666666667,0.22972972972973,0,0.0252100840336134,0.765765765765766,0,0,0,0.246753246753247,0,0,0,0.378048780487805,0.4,0,0,0,0,0,0,0,0.243589743589744,0.166666666666667,0,0.0659340659340659,0.58695652173913,0.382716049382716,0.195652173913043,0,0,0.169811320754717,0.544117647058823,0,0,0.390625,0,0,0,0,0,0,0,0,0.185185185185185,0.582089552238806,0.490909090909091,0.461538461538462,0.571428571428571,0,0,0.153846153846154,0.212765957446809,0.181818181818182,0.726415094339623,0,0,0,0,0,0.732673267326733,0.528571428571429,0.524590163934426,0.466666666666667,0,0.363636363636364,0.434782608695652,0.515625,0.333333333333333,0.475409836065574,0,0,0,0,0,0,0,0.2,0,0,0,0.361111111111111,0,0,0.08,0,0,0,0,0,0.466666666666667,0,0,0.571428571428571,0.587301587301587,0,0,0,0.390625,0.482758620689655,0.075,0,0,0,0.543859649122807,0,0.515625,0.520833333333333,0.227272727272727,0,0,0,0.520833333333333,0,0.227272727272727,0.222222222222222,0.214285714285714,0,0,0,0,0,0.342857142857143,0,0,0,0.333333333333333,0,0,0,0.857142857142857,0.583333333333333,0,0.45,0.520833333333333,0.227272727272727,0,0.136363636363636,0.125,0.121212121212121,0,0.623188405797101,0,0.214285714285714,0,0.117647058823529,0,0.283582089552239,0,0,0,0,0,0,0.263157894736842,0.166666666666667,0.342857142857143,0,0,0,0,0.222222222222222,0.0909090909090909,0.09375,0,0.227272727272727,0.520833333333333,0.375,0,0.222222222222222,0,0.121212121212121,0,0.214285714285714,0,0.277777777777778,0,0.406779661016949,0,0,0.375,0.283582089552239,0.214285714285714,0.6
"Mrb",0,0,0.1,0,0.333333333333333,0.625,0.76,0,0.6,0,0.425,0,0.363636363636364,0,0.205128205128205,0.232558139534884,0.30952380952381,0,0.303030303030303,0,0.4,0,0.395833333333333,0,0,0,0,0,0.619047619047619,0.166666666666667,0.36,0,0.120689655172414,0.377777777777778,0.4,0,0,0.0833333333333333,0.479166666666667,0.0740740740740741,0,0,0.685185185185185,0,0,0,0.163934426229508,0.166666666666667,0,0,0.380952380952381,0.533333333333333,0,0,0,0,0,0,0,0.15625,0.0625,0,0.0625,0.432432432432432,0.390243902439024,0.388888888888889,0,0,0.115384615384615,0.637931034482759,0,0,0.637931034482759,0,0,0,0,0,0,0,0,0.132075471698113,0.523809523809524,0.653061224489796,0.627906976744186,1,0,0,0.1,0.428571428571429,0.416666666666667,0.677966101694915,0.333333333333333,0,0,0,0,0.678571428571429,0.69811320754717,0.272727272727273,0.393939393939394,0,0,0.303030303030303,0.15625,0,0.40625,0,0,0,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0.421052631578947,0.111111111111111,0.111111111111111,0.0545454545454545,0.111111111111111,0.111111111111111,0,0,0.0256410256410256,0.393939393939394,0,0,0.166666666666667,0.242424242424242,0,0,0,0.34375,0.387096774193548,0,0,0,0,0.453125,0,0.15625,0.2,0.173913043478261,0,0.444444444444444,0,0.2,0,0.173913043478261,0,0.227272727272727,0.235294117647059,0.272727272727273,0.4,0,0,0.08,0.25,0,0.571428571428571,0,0,0,0.181818181818182,0.5,0.5625,0,0.555555555555556,0.2,0.181818181818182,0.0769230769230769,0.2,0.111111111111111,0.387096774193548,0.181818181818182,0.475,0.0769230769230769,0.25,0.166666666666667,0.424242424242424,0.0769230769230769,0.347826086956522,0,0,0,0,0,0,0.19047619047619,0.25,0.08,0,0.571428571428571,0,0,0,0.1,0.413793103448276,0,0.173913043478261,0.186046511627907,0,0.235294117647059,0,0.181818181818182,0.40625,0.444444444444444,0.288888888888889,0,0.433333333333333,0,0.509433962264151,0,0,0,0.408163265306122,0.304347826086957,0.5
"Bep",0,0,0.0566037735849057,0,0.0666666666666667,0.25,0.888888888888889,0,0.555555555555556,0,0.593220338983051,0,0.263157894736842,0,0.375,0,0.298245614035088,0,0.418604651162791,0,0,0,0.557377049180328,0,0,0,0,0,0.428571428571429,0.205128205128205,0.288461538461538,0,0.12987012987013,0.3,0.4,0,0,0.195402298850575,0.470588235294118,0.2,0.0188679245283019,0.0338983050847458,0.699029126213592,0,0,0,0.19811320754717,0,0,0,0.313725490196078,0.269230769230769,0,0,0,0,0,0,0,0.214953271028037,0.142857142857143,0,0.134146341463415,0.702702702702703,0.32,0.157894736842105,0,0,0.0925925925925926,0.5,0,0.25,0.483870967741935,0,0.0196078431372549,0,0,0,0.0196078431372549,0,0,0.0943396226415094,0.403508771929825,0.468085106382979,0.571428571428571,0.6,0.666666666666667,0,0.0377358490566038,0.157894736842105,0.121212121212121,0.632183908045977,0.25,0.0196078431372549,0,0,0,0.616279069767442,0.508771929824561,0.347826086956522,0.289473684210526,0,0,0.375,0.175,0,0.289473684210526,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0.444444444444444,0,0,0,0,0,0.0178571428571429,0,0,0.289473684210526,0,0,0.263157894736842,0.32,0,0,0,0.282051282051282,0.289473684210526,0,0,0,0,0.25,0,0.175,0.365853658536585,0,0,0.5,0,0.365853658536585,0.666666666666667,0,0,0.1,0.346153846153846,0,0.285714285714286,0,0,0.222222222222222,0,0,0.363636363636364,0.8,0,0,0,0.5,0.509803921568627,0.25,0.307692307692308,0.365853658536585,0,0.157894736842105,0.178571428571429,0.136363636363636,0.142857142857143,0,0.5,0.157894736842105,0.1,0.2,0.137931034482759,0.157894736842105,0.292307692307692,0,0.210526315789474,0,0,0.333333333333333,0.25,0.266666666666667,0,0.2,0,0.363636363636364,0,0,0,0.2,0.166666666666667,0,0,0.357142857142857,0.666666666666667,0.346153846153846,0,0,0.142857142857143,0.454545454545455,0.0789473684210526,0,0.259259259259259,0,0.473684210526316,0,0,0.666666666666667,0.296875,0.0789473684210526,0
"Com",0,0,0.166666666666667,0.5,0,0,0.6,0,0.514285714285714,0,0.712328767123288,0,0.333333333333333,0,0.394736842105263,0.285714285714286,0.433962264150943,0,0.378378378378378,0,0,0,0.5,0,0,0,0,0,0.64,0.0294117647058824,0.411764705882353,0,0,0.451612903225806,0.75,0.148148148148148,0,0.12,0.6,0,0.0363636363636364,0.0508474576271186,0.5,0,0,0.0192307692307692,0.0384615384615385,0.25,0,0,0.412698412698413,0.514285714285714,0,0,0,0,0,0,0,0.0606060606060606,0.186046511627907,0,0.12280701754386,0.692307692307692,0.428571428571429,0.382352941176471,0,0,0.183333333333333,0.520833333333333,0,0.333333333333333,0.432432432432432,0,0.0357142857142857,0,0,0,0.037037037037037,0,0,0.203389830508475,0.46551724137931,0.525,0.525,0.6,0,0,0.2,0.393939393939394,0.382352941176471,0.222222222222222,0,0.0363636363636364,0,0,0,0.125,0.488888888888889,0.447761194029851,0.358974358974359,0,0,0.333333333333333,0.227272727272727,0.363636363636364,0.358974358974359,0,0,0.0140845070422535,0,0,0,0,0.0909090909090909,0,0,0,0.230769230769231,0,0,0.0394736842105263,0,0,0.0178571428571429,0,0,0.358974358974359,0,0,0.244444444444444,0.410714285714286,0,0,0,0.384615384615385,0.368421052631579,0,0,0,0,0.195652173913043,0,0.227272727272727,0.58974358974359,0.368421052631579,0,0.285714285714286,0,0.58974358974359,0.666666666666667,0.368421052631579,0,0.302325581395349,0.19047619047619,0,0.25,0,0,0.136363636363636,0,0,0.7,0.5,0,0,0.0909090909090909,0.6,0.604651162790698,0,0.375,0.58974358974359,0.368421052631579,0,0.2,0.185185185185185,0.447368421052632,0.0909090909090909,0.666666666666667,0,0.302325581395349,0.133333333333333,0.32258064516129,0,0.442622950819672,0,0,0,0,0,0,0.333333333333333,0,0.136363636363636,0,0.7,0,0,0.333333333333333,0.192307692307692,0.461538461538462,0,0.368421052631579,0.58974358974359,0.5,0.19047619047619,0.333333333333333,0.0909090909090909,0.439024390243902,0.285714285714286,0.285714285714286,0,0.275862068965517,0,0.52,0,0,0.5,0.451612903225806,0.285714285714286,0
"Cmx",0,0,0.21875,0,0.3125,0,0.3,0,0.30952380952381,0,0.630769230769231,0,0.13953488372093,0,0.222222222222222,0.276595744680851,0.492307692307692,0,0.111111111111111,0,0,0,0.448717948717949,0,0,0,0,0,0.170731707317073,0.244274809160305,0.384615384615385,0,0.08,0.346938775510204,0,0.210526315789474,0,0.130434782608696,0.435897435897436,0.220183486238532,0.0449438202247191,0.0481927710843374,0.555555555555556,0,0,0.04,0.231404958677686,0,0,0,0.407407407407407,0.210526315789474,0,0,0,0,0,0,0,0.252032520325203,0.1328125,0,0.109375,0.490566037735849,0.418181818181818,0.166666666666667,0,0,0.285714285714286,0.366197183098592,0,0,0.548672566371681,0.166666666666667,0.048780487804878,0,0,0,0.0526315789473684,0.166666666666667,0,0.277777777777778,0.472727272727273,0.422535211267606,0.551401869158878,0.75,0,0,0.268292682926829,0.166666666666667,0.166666666666667,0.592592592592593,0.333333333333333,0.0540540540540541,0.166666666666667,0,0,0.611764705882353,0.402777777777778,0.333333333333333,0.142857142857143,0,0,0.111111111111111,0.125,0.166666666666667,0.13953488372093,0,0,0,0,0,0.2,0,0.176470588235294,0,0.2,0,0,0,0,0,0,0,0.0459770114942529,0,0,0.142857142857143,0,0,0.0930232558139535,0.238095238095238,0,0,0,0.15,0.13953488372093,0,0,0,0,0,0,0.125,0.206896551724138,0.108108108108108,0,0.4,0,0.210526315789474,0.25,0.108108108108108,0,0.555555555555556,0,0.454545454545455,0.357142857142857,0,0,0.294117647058824,0,0,0.5,0.166666666666667,0,0,0.142857142857143,0,0.568627450980392,0,0.473684210526316,0.210526315789474,0.121212121212121,0,0.19047619047619,0.161290322580645,0.4,0.142857142857143,0.228571428571429,0,0.5625,0,0.411764705882353,0,0.475609756097561,0,0.03125,0.125,0,0,0,0.5,0.4,0.285714285714286,0,0.5,0,0,0.2,0.166666666666667,0.393939393939394,0,0.105263157894737,0.166666666666667,0,0,0.2,0.133333333333333,0.439024390243902,0.4,0.53448275862069,0,0.394736842105263,0,0.525773195876289,0,0,0,0.469135802469136,0.55,0
"Gmg",0,0,0.275510204081633,0.25,0,0,0.230769230769231,0,0.450704225352113,0,0.569444444444444,0,0.622641509433962,0.111111111111111,0.523809523809524,0.5,0.43956043956044,0.0588235294117647,0.621621621621622,0,0.357142857142857,0,0.572815533980582,0,0,0,0,0,0.333333333333333,0.149425287356322,0.313131313131313,0,0.0804597701149425,0.288659793814433,0.535714285714286,0.140350877192982,0.0377358490566038,0.051948051948052,0.48,0.126582278481013,0,0,0.681818181818182,0,0,0,0.185185185185185,0.2,0.0769230769230769,0,0.304347826086957,0.492307692307692,0,0,0,0,0,0,0,0.176470588235294,0.0574712643678161,0,0.087378640776699,0.615384615384615,0.326530612244898,0.209302325581395,0,0,0.292929292929293,0.409090909090909,0.0425531914893617,0.0588235294117647,0.372093023255814,0.0434782608695652,0,0,0,0,0,0.0434782608695652,0,0.294117647058824,0.71900826446281,0.383333333333333,0.473684210526316,0.142857142857143,0.333333333333333,0.0454545454545455,0.260416666666667,0.218390804597701,0.204819277108434,0.651685393258427,0.142857142857143,0,0.0434782608695652,0,0.048780487804878,0.609195402298851,0.419354838709677,0.583333333333333,0.6875,0,0.454545454545455,0.594594594594595,0.505050505050505,0.25,0.6875,0,0,0,0,0,0.0714285714285714,0,0.375,0,0.08,0,0.325581395348837,0,0,0.0277777777777778,0,0,0,0,0.0176991150442478,0.6875,0,0.037037037037037,0.53125,0.528301886792453,0,0,0,0.627450980392157,0.693693693693694,0.0277777777777778,0,0.235294117647059,0,0.661417322834646,0.0769230769230769,0.505050505050505,0.147058823529412,0.1,0,0,0,0.144927536231884,0,0.0983606557377049,0,0.389830508474576,0.125,0,0.277777777777778,0,0,0.1,0,0,0,0.333333333333333,0.545454545454545,0,0,0.214285714285714,0.666666666666667,0.0384615384615385,0.0645161290322581,0.147058823529412,0.107142857142857,0,0.233766233766234,0.269230769230769,0.285714285714286,0,0.3,0,0.38655462184874,0.146341463414634,0.236363636363636,0,0.292134831460674,0,0,0,0,0.0434782608695652,0.04,0,0.153846153846154,0.0958904109589041,0,0,0,0,0.136363636363636,0.277777777777778,0.267857142857143,0,0.0923076923076923,0.151515151515152,0.352941176470588,0.12,0.136363636363636,0,0.265625,0,0.40983606557377,0,0.192307692307692,0,0.63716814159292,0,0.545454545454545,0.357142857142857,0.297619047619048,0.40650406504065,0.363636363636364
"Pvu",0,0,0.161290322580645,0.25,0.285714285714286,0,0.25,0,0.553846153846154,0,0.655172413793103,0,0.388059701492537,0,0.372549019607843,0.347826086956522,0.25531914893617,0,0.371428571428571,0,0,0,0.538461538461538,0,0,0,0.5,0,0.166666666666667,0.260869565217391,0.373134328358209,0,0.230769230769231,0.354838709677419,0.588235294117647,0.185185185185185,0,0.147540983606557,0.615384615384615,0.307692307692308,0,0,0.658536585365854,0,0,0,0.246575342465753,0,0.166666666666667,0,0.3,0.638297872340426,0,0,0,0.4,0,0,0,0.265625,0.191780821917808,0,0.126582278481013,0.394736842105263,0.298245614035088,0.292682926829268,0,0,0.161290322580645,0.409090909090909,0.111111111111111,0,0.433962264150943,0.1,0,0.0147058823529412,0,0,0,0.1,0,0.166666666666667,0.462686567164179,0.477272727272727,0.482758620689655,0.333333333333333,0,0.111111111111111,0.157894736842105,0.275,0.275,0.482142857142857,0.428571428571429,0,0.1,0,0.111111111111111,0.529411764705882,0.521739130434783,0.314814814814815,0.418181818181818,0.2,0.25,0.402985074626866,0.333333333333333,0.3,0.428571428571429,0,0,0.0161290322580645,0,0,0.142857142857143,0,0.461538461538462,0,0.133333333333333,0,0.434782608695652,0,0,0.0483870967741935,0,0,0,0,0.0422535211267606,0.418181818181818,0,0.0303030303030303,0.271186440677966,0.285714285714286,0,0,0,0.388059701492537,0.418181818181818,0,0,0,0,0.571428571428571,0,0.333333333333333,0.292682926829268,0.173913043478261,0,0,0,0.292682926829268,0,0.173913043478261,0,0.25,0,0,0.111111111111111,0.333333333333333,0,0.230769230769231,0,0,0,0,0,0,0,0.416666666666667,0.384615384615385,0,0,0.292682926829268,0.173913043478261,0,0.0588235294117647,0.0714285714285714,0.1875,0,0.43859649122807,0,0.25,0.16,0.1875,0,0.0652173913043478,0,0,0.176470588235294,0,0,0,0,0.25,0.219512195121951,0,0,0,0,0,0.0666666666666667,0.1875,0,0.173913043478261,0.3,0,0,0,0,0.1875,0,0.25,0,0.212121212121212,0,0.710144927536232,0,0,0,0.0652173913043478,0.25,0.5
"Mtr",0,0,0.205882352941176,0.333333333333333,0.5,0,0.6,0,0.590361445783133,0,0.686567164179104,0,0.306451612903226,0,0.22,0.212765957446809,0.583333333333333,0.125,0.28125,0,0,0,0.59375,0,0.142857142857143,0,0.714285714285714,0,0.535714285714286,0.242424242424242,0.380530973451327,0,0.184,0.408695652173913,0.645161290322581,0.263157894736842,0.0357142857142857,0.0957446808510638,0.428571428571429,0.299065420560748,0,0,0.637096774193548,0,0,0.0166666666666667,0.233333333333333,0.285714285714286,0,0,0.420560747663551,0.490909090909091,0.0153846153846154,0,0,0.714285714285714,0,0,0,0.23,0.0961538461538462,0,0.0930232558139535,0.742424242424242,0.440366972477064,0.36734693877551,0,0,0.203125,0.465909090909091,0.16,0.636363636363636,0.541176470588235,0,0,0,0,0,0,0,0,0.196969696969697,0.567901234567901,0.522727272727273,0.540229885057471,0.777777777777778,0,0.153846153846154,0.202898550724638,0.36734693877551,0.347826086956522,0.6,0.25,0,0,0,0.16,0.604651162790698,0.51685393258427,0.270833333333333,0.3,0.3,0.625,0.313432835820896,0.264150943396226,0.421052631578947,0.3,0,0.833333333333333,0,0,0,0.285714285714286,0,0.538461538461538,0,0.285714285714286,0,0.431818181818182,0,0,0.0327868852459016,0,0,0,0,0.0142857142857143,0.3,0,0.04,0.298245614035088,0.339285714285714,0.0263157894736842,0,0,0.301587301587302,0.3,0,0,0,0.0375,0.661290322580645,0,0.264150943396226,0.285714285714286,0.21875,0,0,0,0.285714285714286,0.6,0.21875,0,0.287878787878788,0.133333333333333,0.5,0.5,0.5,0,0.117647058823529,0,0,0,0.333333333333333,0,0,0.1,0.333333333333333,0.586206896551724,0.266666666666667,0.260869565217391,0.285714285714286,0.193548387096774,0,0,0,0.235294117647059,0.181818181818182,0.273972602739726,0,0.285714285714286,0.421052631578947,0.342857142857143,0,0.218181818181818,0,0,0,0,0.3,0.266666666666667,0.214285714285714,0.538461538461538,0.117647058823529,0,0,0,0,0.428571428571429,0,0.235294117647059,0,0.193548387096774,0.255813953488372,0.307692307692308,0.125,0.428571428571429,0.181818181818182,0.228571428571429,0,0.3125,0,0.30952380952381,0,0.623529411764706,0,0,0.285714285714286,0.218181818181818,0.318181818181818,0.272727272727273
"Ljg",0,0,0.283018867924528,0,0,0,0,0,0.42,0,0.425,0,0.294117647058824,0,0.25,0.26530612244898,0.527272727272727,0.1,0.236363636363636,0,0,0,0.383333333333333,0,0,0,0,0,0.368421052631579,0,0.341463414634146,0,0.0212765957446809,0.333333333333333,0.473684210526316,0,0,0.0238095238095238,0.333333333333333,0.115384615384615,0,0,0.551282051282051,0,0,0,0.0208333333333333,0,0,0,0.341772151898734,0.272727272727273,0,0,0,0,0,0,0,0.06,0.0357142857142857,0,0,0.314285714285714,0.341772151898734,0.135135135135135,0,0,0.309090909090909,0.292682926829268,0.107142857142857,0,0.256410256410256,0,0,0,0,0,0,0,0,0.333333333333333,0.573529411764706,0.257142857142857,0.441176470588235,0.5,0,0.115384615384615,0.294117647058824,0.153846153846154,0.138888888888889,0.339622641509434,0.333333333333333,0,0,0,0.12,0.37037037037037,0.35,0.291666666666667,0.436363636363636,0,0.333333333333333,0.274509803921569,0.350877192982456,0.454545454545455,0.446428571428571,0,0,0,0,0,0,0,0.1875,0,0,0,0.596774193548387,0,0,0,0,0,0,0,0,0.436363636363636,0,0,0.32,0.3125,0,0,0,0.283018867924528,0.446428571428571,0,0,0,0,0.7,0,0.350877192982456,0.206896551724138,0.19047619047619,0,0,0,0.206896551724138,0,0.19047619047619,0,0.417910447761194,0,0.454545454545455,0,0,0,0.147058823529412,0,0,0.25,0.111111111111111,0,0,0,0.2,0.509803921568627,0,0,0.206896551724138,0.19047619047619,0,0,0,0,0,0.140350877192982,0,0.417910447761194,0.0952380952380952,0,0,0.0714285714285714,0,0,0,0,0,0,0.153846153846154,0.25,0.142857142857143,0,0.25,0,0,0.111111111111111,0,0,0,0.19047619047619,0.214285714285714,0.125,0,0.111111111111111,0,0,0,0.390625,0,0.333333333333333,0,0.59375,0,0,0.125,0.0714285714285714,0.409090909090909,0.5
